,node_id,name,alias,concept_class,prop_id,definition_text
352,23989,face matching task,,,trm_4f24247912761,subjects view a reference face and must either simply compare two faces or select one of two differently-oriented comparison faces (e.g. reference face looks straight ahead while comparison face is a three-quarter view) that match it
353,23990,target detection task,,,trm_4f242499b8952,"Refers broadly to a kind of task in which participants are to react to a target stimulus among distractor stimuli. Target detection tasks in the absence of competition are considered measures of sustained attention and not selective or divided attention, which are subsumed under cognitive control"
354,23991,color-word stroop with task switching,,,trm_5542841f3dcd5,"This is a modified Stroop task (Gauthier et al., 2012) that consists of two 60- second blocks each of control and Stroop conditions, interspersed with 60-second rest blocks. In total, there are 4 task and 5 resting blocks, for a total acquisition length of 9 minutes. During task blocks, control or Stroop events always lasts 2.5 seconds, preceded by 1.5 seconds with a fixation cross to maintain a constant gaze direction. For full details, see http://www.sciencedirect.com/science/article/pii/S0197458012005684"
355,23992,orthographic task,,,trm_4f24250e0137e,A task that requires processing of letter structure
356,23993,living-nonliving task,,,trm_4f24258b51e2c,participants are shown pictures of nameable things and must indicate as quickly as possible whether each is living or nonliving
357,23994,phoneme detection task,,,trm_4f24479b0db8f,participants listen to a pseudowords and after a delay are asked whether they contained specific phonemes
358,23995,stop-change task,,,trm_4f2447dfa5947,"A task in which the subject makes a discriminative response by default, but makes a different response upon presentation of a stop signal."
359,23996,visual search task,,,trm_4f2447fe67fb9,None
360,23997,prospective memory task,,,trm_4f244860c702c,participants are given goals either time-based (e.g. remembering to press a key every two minutes) or event-based (e.g. remembering to press a key when a given word appears on the screen)
361,23998,object naming task,,,trm_4f2448d02d4d9,"participants are shown a series of objects, sometimes as photos or as line drawings, typically selected for their commonality by previous experiments and/or articles"
362,23999,contextual cueing task,contextual cuing task,,trm_4f24492504ca0,"participants perform visual search for targets among distractor stimuli in invariant or variable conï¬gurations randomly mixed within trials; because targets appear in the same locations within invariant configurations, these configurations function as a context cueing the participant."
363,24000,gambling task,gamble task,,trm_4f24496a80587,A class of tasks in which subjects make decisions about chance gambles.
364,24001,Wason card selection task,"Wason card task, Wason task, selection task",,trm_4f2449bdcb0b1,a logic puzzle in which participants must decide which cards are consistent with selection criteria
365,24002,syntactic task,,,trm_4f244a453522b,A class of tasks involving the processing of linguistic syntax.
366,24003,mirror tracing task,,,trm_4f244a67d5b17,participant is to draw a specified pattern while only seeing their hand from a mirrored perspective
367,24004,artificial grammar learning task,AGL,,trm_4f244a88013ae,"participant is presented with a series of letter strings constructed according to an artificial and finite set of rules, after which the participant must determine whether new strings follow or violate the grammar established by the first series."
368,24005,dot motion task,"dot-motion task, moving-dot task, RDM task, random-dot motion task",,trm_4f244ad7dcde7,participants view an array of dots of which some proportion is moving in a particular direction and the rest are moving in another.
369,24006,color naming task,,,trm_4f244c1f6b53f,None
370,24007,autobiographical memory task,,,trm_4f244d2a54e27,"in a semi-structured interview a participant is asked to recall recent events (within one week, within one month) in his or her own life, and this recollection is compared with report(s) from a &#34;collateral source,&#34; a person close to the participant"
371,24008,negative priming task,,,trm_4f244d64e45bc,"The participant selects a target in the presence of one or more distractors; the negative priming arises between consecutive trials, in which the participant must respond to a target on the current trial that had appeared as a distractor on the previous trial."
372,24009,analogical reasoning task,,,trm_4f244f0286947,any task investigating participant ability to find correspondences between structures of distinct mental representations
373,24010,,,,trm_4f244f46ebf58,None
374,24011,bimanual coordination task,,,trm_4f244f997615c,participants are instructed to move their arms and/or hands according to a novel spatiotemporal relationship
375,24012,multi-attribute decision making task,MADM,,trm_4f244fee7d195,"participant is asked to make decisions with several criteria in mind, e.g. to decide whether to purchase a car while considering its cost, image, efficiency, comfort, etc."
376,24013,odd-even task,,,trm_4f2452adb7d23,participant is presented with a digit and instructed to assess whether it is odd or even
377,24014,biological motion task,,,trm_4f245326e2eaf,participant views stimuli composed of objects like points of light moving in several patterns to detect which of these correspond to biological motion
378,24015,spatial working memory task,(SWM),,trm_4f2453b806fe1,"refers broadly to a paradigm in which the participant&#39;s working memory for spatial characteristics of stimuli is tested, such as the SWM in the Cambridge Neuropsychological Test Automated Battery (CANTAB). SWM is a test of the participantâs ability to retain spatial information and to manipulate remembered items in working memory. It is a self-ordered task, which also assesses heuristic strategy. This test is a sensitive measure of frontal lobe and âexecutiveâ dysfunction. It has been shown in recent studies that impaired performance on SWM emerges as a common factor in prepsychosis. The test begins with a number of coloured squares (boxes) being shown on the screen. The aim of this test is that, by touching the boxes and using a process of elimination, the participant should find one blue âtokenâ in each of a number of boxes and use them to fill up an empty column on the right hand side of the screen. The number of boxes is gradually increased, until it is necessary to search a total of eight boxes. The colour and position of the boxes used are changed from trial to trial to discourage the use of stereotyped search strategies."
