,node_id,name,confidence_level,truth_value,prop_id,subject_def
672,28042,span/supra-span test is a synonym of digit span task,100,positive,ass_4e08fcc82c846,related
673,28043,span/supra-span test is a synonym of Corsi Blocks,100,positive,ass_4e08fcd2b0bd6,related
674,28044,procedural memory is measured by the contrast of immediate accuracy minus delayed accuracy trials in the Action imitation task,100,positive,ass_4e08fe5b1e8cd,
675,28045,motor control is measured by the contrast of standard deviation from the mean accuracy score trials in the Action imitation task,100,positive,ass_4e08fe6d88198,
676,28046,semantic working memory is measured by the contrast of accuracy for meaningful actions minus accuracy for meaningless actions trials in the Action imitation task,100,positive,ass_4e08fedde45a2,
677,28047,procedural memory is measured by the contrast of standard deviation from the mean accuracy score trials in the Action observation task,100,positive,ass_4e08ff2ac9916,
678,28048,long-term memory is measured by delayed recall test,100,positive,ass_4e09000dbd67f,
679,28049,synchrony perception is a kind of multisensory process,100,positive,ass_4e31e7807c7d8,
680,28050,synchrony perception is measured by synchrony judgment task,100,positive,ass_4e31e7a9acf05,
681,28051,synchrony perception is measured by temporal order judgment task,70,positive,ass_4e31e860de8b7,
682,28052,metamemory is a kind of  metacognition,100,positive,ass_4f466dbe0173a,
683,28053,synchrony perception is a kind of  perception,100,positive,ass_4e3b6e8c650dd,
684,28054,multisensory integration is a kind of  multisensory process,100,positive,ass_4e3b7008ac692,
685,28055,attentional resources is a kind of  resource,100,positive,ass_4f46647a51971,
686,28056, is descended from Stroop task,100,positive,ass_4e4170dbc15d0,
687,28057,tactile working memory is a kind of  working memory,100,positive,ass_4e41747dada0b,
688,28058,habit learning is a part of  addiction,100,positive,ass_4fb2b6676f870,
689,28059,visual working memory is a kind of  working memory,100,positive,ass_4e4290541129c,
690,28060,auditory sentence comprehension is a kind of  sentence comprehension,100,positive,ass_4f732eae85b84,
691,28061,declarative memory is a kind of  long term memory,70,positive,ass_565bb4fc6e78d,
692,28062,declarative memory is a kind of  memory,100,positive,ass_4e42daa2a020c,
693,28063,nondeclarative memory is a kind of  long term memory,70,positive,ass_565bb5227f396,
694,28064,Motor response suppression is a part of  response inhibition,100,positive,ass_4f417f00a2fd6,
695,28065,episodic memory is a kind of  declarative memory,100,positive,ass_4e42db461b039,
696,28066,semantic memory is a kind of  declarative memory,100,positive,ass_4e42db5c7425b,
697,28067,abductive reasoning is a kind of  reasoning,100,positive,ass_4e42ed14a7970,
698,28068,reward processing is a part of addiction,100,positive,ass_4fb2b6926d948,
699,28069,abstract analogy is a kind of  analogy,100,positive,ass_4e42eebe10e18,
700,28070,abstract knowledge is a kind of  knowledge,100,positive,ass_4e42eee041dd6,
701,28071,acoustic coding is a part of  auditory perception,100,positive,ass_4e42ef4aadbc7,
702,28072,acoustic encoding is a part of  auditory perception,100,positive,ass_4e42f017642ef,
703,28073,acoustic encoding is a part of  auditory memory,100,positive,ass_4e42f01f0dbb4,
704,28074,acoustic phonetic processing is a kind of  auditory perception,100,positive,ass_4e43f3246bd2b,
705,28075,acoustic phonetic processing is a part of  auditory perception,100,positive,ass_4e43f34a0a6cb,
706,28076,negative feedback processing is a kind of  feedback,70,positive,ass_563fdf81006a2,
707,28077,active retrieval is a part of  explicit memory,100,positive,ass_4e43f55cb39fd,
708,28078,analogical inference is a kind of  inference,100,positive,ass_4e442b39d168c,
709,28079,analogy is a kind of  inference,100,positive,ass_4e442c4bf0a56,
710,28080,analogical reasoning is a kind of  reasoning,100,positive,ass_4e443b76db73d,
711,28081,deductive reasoning is a kind of  reasoning,100,positive,ass_4e443b8a2912c,
712,28082,anticipation is a part of  imagination,70,positive,ass_4f45121a1c26d,
713,28083,autobiographical recall is a kind of  recall,100,positive,ass_4e443c7538a82,
714,28084,recall is measured by the contrast of  in the California Verbal Learning Test,100,positive,ass_4e443ef14197b,
715,28085,imagination is a kind of  mental representation,70,positive,ass_4f4511ff67280,
716,28086,memory retrieval is a part of  recall,100,positive,ass_4e443f584caea,
717,28087,object recognition is a kind of  recognition,100,positive,ass_4e443fa226dba,
718,28088,face recognition is a kind of  recognition,100,positive,ass_4e443fab2cdd4,
719,28089,word recognition is a kind of  recognition,100,positive,ass_4e443fc24b539,
720,28090,memory retrieval is a part of  recognition,100,positive,ass_4e443fd5da8fe,
721,28091,recognition is measured by the contrast of visual recognition (doors test) in the doors and people test,100,positive,ass_5796134081e79,
722,28092,autobiographical memory is measured by the contrast of CS-participant report disparity in the autobiographical memory task,100,positive,ass_50200edc6b365,
723,28093,attention is measured by the contrast of  in the Penn Fractal N-Back,100,positive,ass_569fc87db3e53,
724,28094,decay of activation is a part of  spreading activation,100,positive,ass_4e4441a7e703e,
725,28095,reconsolidation is a kind of  memory consolidation,100,positive,ass_4e4441bbeecef,
726,28096,episodic memory is measured by the contrast of number of correctly recalled items in the delayed recall test,100,positive,ass_4f4183101262b,
727,28097,consolidation is a part of  reconsolidation,100,positive,ass_4e4441dde6b5e,
728,28098,rehearsal loop is a part of  working memory,100,positive,ass_4e444b806c827,
729,28099,phonological loop is a kind of  rehearsal loop,100,positive,ass_4e444bb25985b,
730,28100,articulatory loop is a kind of  rehearsal loop,100,positive,ass_4e444bb8936bf,
731,28101,pragmatic inference is a kind of  inference,100,positive,ass_4f73b46264e88,
732,28102,memory trace is a part of  rehearsal loop,100,positive,ass_4e444d1920b20,
733,28103,articulatory rehearsal is a part of  rehearsal loop,100,positive,ass_4e444d395bbad,
734,28104,oddball detection is measured by the contrast of visual targets minus standards in the oddball task,100,positive,ass_566daf2a543a8,
735,28105,assimilation is a kind of  explicit learning,70,positive,ass_565bcef5cb2ce,
736,28106,rehearsal is a part of  short term memory,100,positive,ass_4e454e92bd6d5,
737,28107,articulatory rehearsal is a kind of  rehearsal,100,positive,ass_4e454ebf80e4a,
738,28108,perceptual learning is a kind of  implicit learning,70,positive,ass_565bd3d4bec14,
739,28109,language comprehension is a kind of  language processing,70,positive,ass_565bb5f88fc41,
740,28110,word comprehension is a kind of  language comprehension,70,positive,ass_565bb5ec1b61b,
741,28111,task switching is a kind of  cognitive control,70,positive,ass_563fbc7930100,
742,28112,retention is a part of  memory,100,positive,ass_4e455e3e5afc1,
743,28113,memory storage is a part of  retention,100,positive,ass_4e455e7cd7ca2,
744,28114,retrieval is a part of  memory,100,positive,ass_4e455f066eb5c,
745,28115,retroactive interference is a kind of  interference,100,positive,ass_4e4576f90c64c,
746,28116,anticipation is a part of  proactive control,70,positive,ass_563fe84994401,
747,28117,route knowledge is a kind of  knowledge,100,positive,ass_4e457b8dc33e6,
748,28118,rule learning is a kind of  learning,100,positive,ass_4e45807263454,
749,28119,rule learning is a part of  categorization,100,positive,ass_4e45808359a2b,
750,28120,sadness is a kind of  emotion,100,positive,ass_4e4585fd9b0df,
751,28121,visual word recognition is measured by the contrast of reappraise negative rating in the emotional regulation task,100,positive,ass_5679c48c524bc,
752,28122,text processing is a part of  text comprehension,100,positive,ass_4e4587194d02a,
753,28123,speech perception is a kind of  speech processing,70,positive,ass_565bb8c98c865,
754,28124,visual imagery is a kind of  visual working memory,100,positive,ass_4e458d459008b,
755,28125,visual form recognition is a kind of  form perception,70,positive,ass_56526c38ea509,
756,28126,schema is a part of  perception,100,positive,ass_4e458eb1a6e6b,
757,28127,schema is a part of  problem solving,100,positive,ass_4e458ecae07c9,
758,28128,text processing is a part of  word comprehension,100,positive,ass_4e458f54b3d4c,
759,28129,word pronunciation is a part of  word generation,100,positive,ass_4e4593a7cf725,
760,28130,self monitoring is a part of  Self-Regulation,100,positive,ass_4e4594dbc1047,
761,28131,sensory memory is a kind of  memory,100,positive,ass_4e459cbf4c143,
762,28132,sentence comprehension is a part of  language,100,positive,ass_4e459d2dae146,
763,28133,declarative rule is a kind of  declarative knowledge,100,positive,ass_4e48448f6b9f9,
